1f63895b5d93f56b acd977be50eec9e
a137651ffb98b7e 1007901266e4361d
ed5805fdf32ae11 d29fa2d0588fc9c
c55f00e3f41ce30 5dc0d1bbefcbb78
bfa56c89995c28e 999b046eafef179
196959d7a54ddcc4 18bbe9fe160bb64
16259ebcf2da2631 56a629cf8813d52
10fdfc75a5acd9da 137a1ae87b98ba8c
b54b7e8f0819f16 1c5b39f014290
1b2aec169775d4e8 91430f205cdbf
1bb17df417796052 1fcb3bed5067ab1f
c645304d78b88b2 1bc25bc5e48e97c1
934ac3fd722008d 196ffaf3c239987f
155b11a04ea6b817 1e11bf519ae5789a
8184ad93b85a577 15e3cbf0186adf9
d8bdd58263bc8b3 1cfabee33daa2c9f
546bbb628f84236 1838281ee9f56a1b
1e1e665322edbff5 40729e8bf16305
468cd3cd35e1033 1aefab7f629ad2d5
420473c53def574 11df8306d8f0ab01
16ae2e28c9be4c75 69bb7d45053a6e9
17ce49ead7d527d ad88de7e91c4cf8
1622f47f40e6f7ad 18068586fab4c225
2eca36e43e0c0ee 1a4cd6945065ddf5
1c2ea7dcf3edcbfa 858ebf7a09673a8
1d9a7fbfe8877920 1f6019ebbae2e5b
13947e1af9395114 2e6734e063ba5c2
7514f2e7d25544a 49a3bfac278726d
e2c049a42f23ae9 5231af48b4a0ce1
982db1dcc26b2e0 1aa6aef9d38a9b5e
1e09532437cfe76e 15356a6e58b48417
52e5daf2d0e8051 e9702945396b856
154827ba3308642f 1fa68b242cf8e388
c6f6349fca566f5 1b08ad8a3dacc777
521f2dfaa701af3 1abfb0b5e50999b2
1f088be3f1f87ced 143c804ee492b48e
1045c02894df162c 19c86af211c4ea09
123a076d9650957f 87a0130a1397e94
11aa1257cab87766 13ccd870785805e8
883423e2a209006 150d8fd1d49432a5
3876acad3d40a5f c4d9d013b1204ed
1f858525675307c6 1079e0d9dec8b7b3
110b5161a2bac1cf 7ea1e35c6547b21
7999234e696d23f 17acfd3903c3ddd0
19d6a45f180860dd 51cc40b56cef3c4
138b7abb48417fc7 14ef75d08ec2558a
16a9cb73983594e6 18162e154e333e7a
11fd0897f5168f61 1e0b3f3583f69f33
187865edf9415cbb 1df5adc2e733b14d
14c5188a5804335a 133851f65f290602
1cb15eeb4911db14 16d6a763b1af9d9
144bd523c47a914b 79fc54d1297661f
9c76b3f066c54ec de58ac85a8e74d
1771ff63debf271f 18e38ddbdc091602
80bfe6c3632560 1ccd756093c80be4
6a60b664eb9877f 1cec6eaad280daf3
8c0e24e3c44ede 4a61d02fa4fc39d
5931231333ce2de 1c82850cb066dbb5
2d53205323e7e78 398667563e51505
1490208089677209 4ce8d43ec833d42
1b3736f39d20a74a 50d54935a0712de
1ebd9c02753dfa75 12e36e84ebf19647
800d8a9935b44aa 1019ad76c9655835
120b3383c1acc17 30cbe56b97fc9f0
15939444893e0da7 505ca304474eec4
122b051f68d0aa55 1cc59281dc818a54
1749e56a7870d37c c888dda2d4adbe3
1332b32cca4f80be 19382e30093fea07
45afd3126af234f 1aae4be77d30cc69
e7f7ca0502b7d14 e502e68a7e6e18e
2bed179ae7fb20f 16eb20f6dd29e093
99d8a4bbd5bdc1a b4f417900dea11b
e874442e9acd4a0 147af611c198ac7f
4b1ba5935b8d736 1cd0c7062035d2c7
cd18fea2ef88f6 4eb175d90310411
1d315448cbaf538f e6040b8d7eaaf2
c8f7b450d365738 108a64d75dcb0b7f
7ad31d6694530ff 12981c276dc72b2b
1749eb0c11a64876 79d14a9b2a0cd7d
17b02dfc0dd3936a 1143179a11b3f713
13012e7704bd3c7c a5643b04a5f7a8a
524c490b00dd8b0 e43e43deaa2bebf
1d0f248f20e04bb7 12faa033fc4ae916
ff5053ff677da82 1d1f51169793b930
297d1be6df06fdd bf554086ef2b1d2
11a0aa5f2aa5583e 137b395481f544ae
133fe3871038c1f4 983fadb689bd58f
12f7ea03dfb3b279 20253595edc6c4f
952556e313a5f08 da02d0cfa155e29
81d2c81ead01b96 da6c2bb9209268f
f681764d855bf40 1ed17bdf03f7b7f4
1f74a2415f737505 f8c358ffc23f3a6
c318213de2eb74 d3603a49a835057
683fedf94116f10 c80f37187df927e
114bed8265d95b3c 1bfd7cb210c99160
1fc4110e1ae4209c 30db3b9bf010d34
cd3479f047fc685 36c20b3aa0f10ca
10afe8454148071e 5d97e725d08673d
12a15b4ed7964d31 10ec274c92508cc3
1862d026f70af268 cd48d6e7096faad
10473e92791f11d0 193b2c273d42ddaa
15fb8509faa944e1 18850e9a28a83cc
1597bef6c77fa6eb 13852a31a3095f37
4d19c27fa42eb56 1ba48b23acabd2fa
f8469f0fbd1e766 1bb487920a15c6c0
f9266c9c0569089 1bf60129fbd090c9
396b5adc97e7e53 1579f40bc2eb79e2
11bbd34d1a6f0075 5ade68bb66753ec
7c7eedc73bab773 1089a295ab85d489
143044437a7727e0 5a99c807cbd21a9
12219cc80cd5c830 1761837f4fc0e48
cd9cab22ebf2722 48d9c790af63c1b
13294e4d34669205 d30f64f5559f4a3
1afaf2b8298aa1f7 14a4bbee743a548b
cc8683c1192b8da 5a95896458fe659
197186c9c0f2216f 114737e3ade8c880
6af3cc628413991 2a7c30ef8843bc0
6cf40f48ee5fa72 1504b2668ff523bf
1a3b8831d3a548ac b6615eaa80ad0a5
dc12d2950a2a818 1864c4c7a491756d
cf1e2e0ce99eab 4c10f0e4d7c7338
1bcdbf100574dce0 1b6af7210bb314ef
18878998ed5c0c8a 1e697f310acfa737
113acbc6a72b4600 4e48c7131d8fc53
36b174e4607fb06 9de2ed1e2befef3
158e387513ae061d 1860880dbc6fa821
16b1a3565203ef68 d9fe76f478fd994
7cd1e114ca90601 68ad9a013a9b800
ff3625f748cb316 131d9da5a1470fa3
1ae1bb5b024bafa8 1abde418fc61a71e
1e3293dfa88acc61 7da020d869278e4
84b08ebe6b904e2 153fe21b2e68416f
193360fcb1fec4d8 12af89b810ae4624
3a779d2db19a336 1d839db95e560353
480e263e6289575 e0399f9ac0db20a
1b53ac70b9c3e51f 124ccb90c1867e97
88cde77eb8942bb 1b7d9a26291d2959
17f0adf604b7df0f 14dffeb14839fc48
d68afbe57d8fa42 1e69750020db92fc
7dc660541a16ab8 1903886f206dd8ba
6c94e9b342bd9c1 1f3aab5cce122d8a
1d6404825eb8f20a 1188a83cadf0aeaa
1236a6f421c4134a 6d5188a259b7bb1
a25cdcf7aca231 1e52d4e26c47c815
4fac2551f83e23e 18f856dd6f67fb78
185ca847d6f0d14e 6b6e2727310665c
62a143a4799ef7b 1d565d9bc0cc7b76
2bc739315a01bbe 268254459a0e406
1014a205eb851601 6748b41856be0d5
1a78a07508ee7c3d f6272f2d300bdff
5c1c1d8b27bf213 e025988cdc2b8ad
1c7a2ce07b16977c 47eb0cf797a8e40
1922c0e06ab786b1 1a83c722eb8f564e
1c6c33f208d38f52 133f83f9dc68ef0a
4411d1967bc94dc cf46d70fe092b97
13b57f11c0abf60a 1934e0be1f3b1517
526bb14d882e380 ea4916fb409d91e
1fd13e155b2054f7 18c44e8d3f8cdd6a
fed4cd54c5dc137 7a9678071388891
1686b1d0f6d36811 6248908a2427942
1a9e9ad49b3fc7d4 1d00b23cf62062c5
18c742bf65de2d66 1a01c5bfc16d4d55
b5fec52262c22ab b56d8c5691e76af
26606f4c67be624 2d6c2d86ed248af
f816c6d9070d6a7 1e4e84606621ca6e
a4d60bfbd45a65b 111ad387f758739a
20258f9f06e5ce8 16789792f6a18568
18c7b0970477a3d6 106a6aab7f4541b
1a1f629a5f34847 c1443465e2cae67
78e35cd2587ea5b 1a44cd965855a150
1239efd99b68ae98 de2f564b07192a6
8f7b94164aa7119 e8aa728b52ddf11
1af62123e50f2137 2dfd44818081a87
7610ae82eed1d79 9368b6e51073f93
aeda6497e9e5e1d 127314a3b2be10b4
1ec233543b0f745d 4706934c3ee9a43
125219c6aec9b301 fc4fe6b88549385
e30867d3c15bde8 10ec776bd710b2bc
721f9e5ce74eaa6 14e76ad9503f9e59
13f8a81a40f6eea5 ef3c77db12c22a
ca98d9b4f31177d 1bfc13202740ff0a
1caccc0dbad5e200 4c3d8449e41cc71
4d3812241a4f3fb 37452724e82cb8d
159122e04959028 36b989d77082f75
177d3cf64c329daa 16cb30ee609faa38
11c60bac34541145 71ef13a7d9ea25c
10f98223d5d9b37f 1e2d1b0a2f7b22db
15927c923ea4acf1 1ed8d0ccd7caec86
13fb7e4867807f57 10ab4d2c61924f83
5924a0af67a8661 a06bf17270a8fc7
15358c4e240383e7 189f5e4d3d9f9274
9a0fe3a13eb91a e7044bb63155376
b3bc4e15cd002f4 a1da2aa3faa44f1
57c3176e55df7f9 154377c0e4a5021b
103f96c2d485a4dc 144c566b6ce2687a
18deda7241848c6a f52db47f7c78a4c
df8c87432d2dd98 1057b7902b2784d5
37952b659083b99 198c4b9b41c0def4
1f18bc3eb45d8d63 1fd9655e7826f50b
29d9f19c3eb4ad6 76d3767131c6696
2e051b3b4eace2 c02a24ca3ba5e74
184ad7702e3e5a50 1425df0f05ad8e54
4b6fceb922de31e 7fc4f301d912676
1f6535659330ff2f 16466eb1764891e5
1e201ab79c903103 18bfe843ddbc279
102f9ab3a6b9cce8 5bcb5a3e531cbac
170fc884ee97b4e0 8c68d0f7b8394b7
b24c0487aaa7fb1 143283011277b5f7
a7f2aab85a588e9 41581485e4e945b
1fa55e3ea8c11b3a 5b8b0fb7b42be97
aa8a9a62de888d7 2e34b54eb600d5e
1a929e862485aa85 2c76ac57902a0fd
1d62799695ecddce 10e04ba8f2c6e5b9
1b19aa66e4468282 14999b8fba4f6691
15d786338f566ee1 1d6856cc88796377
b1b0d6453ae840e 16c798159aceb545
122a8e08692ab092 14a0504f56c0cd99
10f81bdc63e0e584 35602d5bdd51af7
14145181d7e98b73 126bec483e8d44a
1f10a21de3ef0f65 30b929c8757c563
1a520960cc6a4e06 b8cad6135f976f3
15cc460b35bca00c 932625ef9bbdd37
1c4ba710932ad932 169bc6cd9e038d78
153733edb47ea492 19b0181e79684b7b
d96e6032eea448 14d37cb41afbba1c
1f6f3e5392e9ab44 dfd2f4a093c7a35
139102a4e69a152e f793fe12b01fe0c
1257b625e1a1ebc9 181561ad33d00676
1bc7699c17a65217 1afeba549a060f5c
90045353bff9acc 2915d1777ea8b77
1652d4843ce86b0a 14b77feaabbf6d85
1b1dbf1a4cda3a4e 1aaf70952e9ee56c
1e4d2d6802895589 17dfd71f79cf3206
114160e379f2a00d ea46683678bcc99
3768781ff6dd618 1af384439894832f
193b2151eac7d1da 15ad980e80fa67dc
2b21cf8233822e1 e7a19ad9f49272e
8877cb3ca5d4e38 f8c1e463d3f0774
1cb017663c206b11 7a27408d2febc1c
13fd62d086a814d8 1887826c1f76ae9f
1221224af6142258 f8e2259c072d561
1dac3f10da7ca92 1c9ed9ae0a40db96
93c18ab3c231576 5d22594eaa9f318
2b77e500e66b340 124fbd6a4f0cda65
1d5d1ac43dda5400 11483df650b529cf
6dc0af909ea319 b98734bcf55875
106c33c0c3f7e507 e47647104b4a1e4
54b21ec661db1b5 7f500bd4c8d1119
3d713660e867b9b f41227f02cedd7c
b3838b25a84a830 ad888ff33b28044
f7d92df77c3346f a841909769a0ad5
142386318f004dc9 130b19070c801265
114835e52ffacd32 260fd4c9d682558
1b5054305df2be49 6bb0996e48c38d8
48175b86789666f 1864674d33a0c9c0
28576aa2484399a 1477c8d5ef624618
867fd7ca9961b1e 1422d2b70cba053c
e88b529b662e06a dd5e825d2cd285f
1e8ffbcb8f10a59e 1960236ff6153dc1
1d06b790f2905000 1acd6e8a4b2e32c4
13e66790dff017b7 1da703f3b607a071
c5dc3a549e2c07f acd8e381295c8eb
d56302f1bab5d9a 1f972bfbe500867c
119e3df2093c6b8e 1e668102595a1869
1ba8a6a7cc283c6d 1447dd336354139c
5f0aaf3997aab56 5330d6c0a89d402
6a42b0dfa6799df 1c474493160728d0
49ce47e0cb56b6d eaaa5047ac3fd88
224325c0823fe9e 16429121ebc14672
7e38e6c1cb7d706 72f4823fdd16e6a
1dcdee53179aa0f 1a830a96da3c6316
75fce8c80ef79e2 190689d6b928d4c1
1bf9307364a18369 1509c548fbc439c8
15c403c9d7525573 1e677980ffc27b33
18d24dff9b5a27e3 f79327006fbe13c
1f646c02505eec9b 1bbb20b23bbaef57
1484c477fe264f8a 679a2649553094c
a905ded27821d7d fc9cc48a91e6917
725c22c6cc6949c 82c061bfcfd0bf0
1fde88e3125b9f94 196288e37c4d64d8
11f8bc0aa4fef96b 1041ea189d3e7e28
1099c603270d97b2 cffcf972e10e0af
ea59df313b8076d d790af3aacee651
14b0ee38423870ad 5b3ea0f783ad439
1f61a5538c739d07 10ddcbf321f577ab
14a57a5975a31de7 1cb931668580543e
a406a5c5d4efa3f 1c34ad8deb96bc7b
1380b48c75a0260f 19d73d33695abffe
741c4063ef8bec1 11609fdd48a2483d
16087fa83c9180ce 1a00052b8f1b35ce
c664923fc616339 1ea72c9099619603
bcbc7d2c5561c35 1aa57419c22e7553
35bbd358a3ed5f3 82d6553b59b5ed6
cb9eaa7bde61625 1b3e1035a656974f
1d716cc020d32480 1838334607bebddf
2b2bb2a14b80708 f79471501fdab87
344a6402af21d9a 6be0389a3c0e178
71c2702c9bc34e6 e7024c01786b26f
c3abe70d3e6fd19 3a4e7fd00582b40
1c978091f1066300 12dabc4b7069fd7f
1e0e729ee1dc6dd1 ae723d0972d7aa6
56bf8359712e6b0 1532688a16672bfb
105007b9ada6a76 25dc71e798f36ed
1ac12824852f9c9f b4d892b6009b14
20e3d67b0df9e50 1b671026be7eab97
65d1260a910c5be 16d5715f011ded9d
99333a451a1b892 270878015062403
142d937920d69ec9 dfaf201f5dfcabe
dab77765fd9b042 f438862f4214e60
1c6996b5c7b6bb1a 179c8d8da35d9a16
116b2b33022be96b c835ee2307af3d0
a5b46491ed6222 274bfe6f0f832e8
123b8fd193b861f1 13ac219ef5fe1067
16e11b5b46453e9e 1cfa9380c094ab08
1b1e3cba2ff50300 8638bb306fe4aba
1efe7604c7c364f6 13916b6d380cbe93
d58eaadf21ac3ce 13f4b45470fdf9db
10fde7b760a621aa 1f074e5c4498b781
1e34df670a941033 4f667d4d1b727aa
159a67815f08f80a 46976bf473c3f1c
f3fbe89d9e5a488 4a06a4600d2f0a8
101c62f8c241b59e f6445449ca08a1a
9faa36f59bc5073 5e911579b05c453
1e3e1d337cedde07 16272e03810dd28b
16901370a13677 135fa9a7e6c9db72
fd0723fc5bfaa1b 98c8583af80a255
23c36198101d6d7 1052a0f62b701cfa
1b3807483bb3959b f280692f3100fec
1b53cc26e46616c6 cf4cd70a6768590
f1fb9b1c4a5c7c8 1d0457ee47258589
5d01d32f6d348dd cbe84338786126e
cf4be81438af5e5 1c94b30dfe3149b4
d34729c886c172f 20e62d48c34c725
17adae0a8f91d4d3 2f548daad8dd49e
43bcca6549f1024 71e72ee199872d3
aca837d1faeb8b4 1fc7b3dffb815a58
ab560c380028422 3692218a03e4fc4
162026dba6feb7cd 8a79075d4c0055f
1c5254ec819fddc3 c0d8fc8feb7d1ab
e0f149c9e5ffa1a ea5df40376e45fc
27d44ac7f969366 102b2b57af63302d
eb67a39c8a79aa8 12f3e01a0e8f1f39
eb5770e2b7cde8e dc1ed28f0ba4a91
b24e63506b71e2b 1583afef93497168
192e7b31a7a40be1 c1afad41bb63305
3921c0499d7df30 1b92b6321b221921
17b535ca93aadfd6 a63a6a8cddbf71e
1161e99813df392e 1ef830281af0291b
f4f8c7287ddbd ac01ddf5c5fae91
838daccd6d1ec96 1d84b7e1ae3f0094
1888f718ea484a27 1a1f02358876c3a5
1a3f3134003b9598 c75a776a4b093f0
1268c66fba10c870 ce26fe521f7b896
119b66d14cc0c170 15090267f4ec851e
10d790a3547aef49 1c2c621aa3a1f364
e857aa7b076ff2a 49b02220e7c6174
77b6cd6377eb9d5 19a7bbfb0c89c229
1258c6e94c134e07 1aa9537ea80fe232
1552baf12617c014 a9405033e2d8b9d
1547d431b63c58d2 187c1f4bbc1dc79b
9389b269fc61da1 1ed08fd29669869c
c3196b42ce858d8 1135aa80c9e75734
105c44c3fce1c4a0 1fa3b99720e086d2
111d8340f5fe69a d979092082c149d
1ab4a54f0a0b4901 1af1647a0adeeee4
8d2bc4466fc307b 31d4ae94aa940a0
16a5b11211e99d8b 1e2d581bbe2882bf
b9208c68575725 98691fc6c7acab2
1ae9cb1041fde38e 160297612d7db96f
4f14d5cf9186fed 12b0ce8706a07c89
194506cd5ffc118b 14842c59992d0c18
11f6163d458a0ccc cf0a74ef1802ebb
1ce95dfd30f352ca 1b2f85a2a1b3ec0a
fc360bbb37fc611 2c3db03024c0b69
11eb2210ee962234 10a2f2e8d3bef7d8
7419588b635f583 16db82ed6796277c
1c2bb7aaa0311afb f7b5ae50d844244
cbfdb8e3b496f0d 12c23750ae33ebfe
1dfaeb96e2f6516b 10494c1ba8bb0e9a
1712d3f4d579d042 1dc54a3a5e2f876c
c4a0673ff7703c 11a61fc67f06d0ae
de9de1416036484 1e2df13246edf7a4
9cd1c1254038ff7 152765456955e3ac
1c83bbc6d676e8ea b8edc2a04733bb7
192006bfa768d197 2ff9537f751fdba
cf2166bc97c00b 176282a08023257a
1508266f48f935d0 c3ccc1acda2d041
d91ef65cc5cb397 3a3c3190c3414c4
2c55bd5ab0962b9 415372d9d5461b2
12fb0ea8371caf96 670785c8ac4d1e6
c8e369585b0c6e6 1638dd4a1e072e3
cdf2347a16862f7 3bc0925accfb363
30b47db2eafb438 13a6bf89ac0b4220
13bb533333b18200 42b1df5bca9c3d8
3b15ea2ed4b0fd7 1a9760859e928f42
ea426fc02432640 144622807fcc4992
67474da4a9fe4c8 549f6f0a21c6a31
18df9b2dc0344e04 109d823408c76511
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
b26f0d7c38f6998 1650919bd66ce8ca
1dfe6d8296951fd0 ccd5032cbba46bf
1212236183364307 d398981b8002fb7
bcadfb15cd0e36f 1284e9077dd97697
f48e9ad7743f672 e8ef1caf636c64f
133a6f7e1c4dc87e 7f35b9f716bc5cf
191c55c3796bac11 98ab46d5894c201
18f5220209526351 1b6d470d6737605f
57372ee98867b02 d11aad01c67cc29
36793534a70beff 1dcadc24d3425a46
1a11969de49414a0 d16b79e69903bf9
1d05fae86029cceb 1ddbb08b658d16fb
13960f61ba573c28 14b402e589b15dc0
bedd8a4360e9d43 16c2c9a2e1471d24
f9031cd9f76a30d 1eaeb3bbbfd8f07c
14cdac794cfc3653 29ab5b0e64dcf7b
1b5df6eaed9c6c5c 87398da0a599dc5
1e6835fa5737c554 17bb80720f8f0926
12160398e81ef709 152a4c47da75ef07
5b049739795f7ec f4eee26614515aa
c71770881ea907b e1cc1ac156842e6
1f75e21ba0886cc3 1b1e7b46cf7438b6
17b2acae7cc1f01d 11c1620376a0577c
2398190b2fee6a9 1d2c66b94e7c08c1
e3fe272fb2777a7 1cd53ce79681aaaf
ccdee5fff9a7acc 149c965210da7821
131616a63944f499 76b3e5a079665f8
14ae6aa8e27e2140 9f537e60466d1e9
1d84c30b31549df4 12fd4c97e892d91d
1d29519b453f0dc2 132302b73f36c09
869c2d26b39a6ec 172e98510cd65a16
7b9af89ad9e0747 1a65f7f7cbc21e51
b0b85679c9b7b0a 12d498349bfb37e6
d3671f1ac0eda1d 1ee4c91a10c727d5
95b147c11b80a89 1b3930606d46ecbe
beae410cf819cbc 15ee8fb346e2c97b
145bc2ca85f3fd7a a236259ed0ef6c7
1a605d57b1d11ce3 9990a57566bcc15
3235480617e193 117bee6451755233
2a687849949f642 1d2a056bcbc7f568
135acd76f826882 1659ea5e7c41d30e
39c42f1b4cf778f 2b79c2fb695dde5
1138bf1721834c49 11b4d4df4cace8b1
78fe452e6f284a9 164ee103a719cc92
3cb043fca5c2e63 11b7f0c939cff58d
e53e1afb6f9f06f 1b1e9c8091a5bdae
ee42c2cda69d202 ce8dc217a5d4341
18507beb50a70b00 1556921e6f1dfdf5
153133e29261321b 97d9a052a78c340
228f8e7030229f1 1da4b6dad525e77c
17f39cc115fd5e00 ab4621f97914130
aece23b5146cbb5 1acffe2d5ec9c713
157526ace6af8ff3 1790955a013b4543
17be9f5ddc4f8c4c 1272160b505b0de3
146fd3d34b70b6fd 89e85ab97f11661
1e2ae6b3054e312 52169a2f498d9c6
88acd8043914cf6 2cecb55c191ee6d
1b44e4664756a9cc 8e8ff714bd4c1b6
162c823dccf4407b a802bc1f637297b
1d0cab451ec63f59 194c41107a891b42
1e39412d73c696e2 106bdbddea7054cb
8967021265f1902 1cc7d84b404a193a
1474b40d0736d0b9 13b6c8776b34669a
b51a6f540c68151 166e59385ab1a54e
82e8371b9ab4e3a ad1ffb4a8341243
1b5cdc1c104e9c25 1daa206b5510c4b0
eb04163e5f29b8a 1eaa074526265fad
179dd9f4a146dc61 562499d1cb0287a
de4452d1e9aeaea 444fd7e09092cf6
5f356dfa95f7e24 3f0a89403228385
1adbd7871e97922 986b481ff9505d8
3e2444c39caca4a a38552910c1e621
13b2c677e006867a 1579eacc4cd83352
1aee33e627cb0f11 f4dcb9a148dda3
3bae31392bee4a7 1f9f5b25b1a5e483
c52152d14a89e18 1e541ed685f9cbd
1d4a3a5453e75468 48e695b85c01f83
b18069557b1d843 1b5199e874fbd36c
10d20e5e0ceaaf5 1c9d2cca90c45dc4
9fb88fa1771dec7 10fbef831cab0b85
1300c16882dec03f 38d5f3e50ac3859
d5d46b7d6d5d232 c6caaf6b2a41760
237b5bbddf090b0 9fbb5c05a09a44f
1f7453a1b6c9e69f 7f7d194fe60c1e
b06774a0ac1521d 13e8a995975bd245
69bde2ccbc04c4a dbdefb82ffffca2
1616cc9533919f7c 1837a4a92a94714a
ef12d500f0d7eea 1b844bdac0c47e71
1a750d934a0bc6ff 121fdd177f7cc83e
11de81b827ee21a3 1f42370fb6855fec
147f42b8c2ddbd5 183d7d269c86e2c5
5fb9f41cab249f3 1a018b7b741702f
b11898f3b2d4441 16bba3aafbb0dbaa
1196d3f9be6d75ac 142d4aca7a9982eb
387077bebe4bd04 af0fd9950a67180
46f8352943f5299 eb9828fddde2dd9
8e95b7af216263 bcf2766a214dcc
c2a0e92f8006908 26b0aa5479452e9
151248e1b97a4df6 9f948f9fc7e6e10
64dbbeefe50633f b505708a03b717f
67845e59242f537 142e248a62cb59d4
ba8b35c28e3a348 1cca5627eec2985c
4d031a2513fec55 a937bb84e5ab76
40e9dcf8ad498a8 12cb8aae28135371
1720a8f9efd1c577 8a62ef38c27081f
11350be037ef011b ad4623571be1d7e
2aabaf2893b5efb c39504bf2db48e9
16933fc01ee42365 3909ce28b2f6611
1e856e433756c3fd 50792c3b553f7d2
1e084df63e77fdc2 1b8f2f8841ef6fb4
198b622cc887234b 15e0f5bf8edffb78
11cb9d5cbfa5825a e71f2fd66316231
6d17bb877a4efbc 9340a2aeb676dde
2795d689b3c2a75 9bdf191484b53d8
1f18f6f06da43ec5 1eb9aa97f68ca5c6
3288e34012021ed 1c5559c958f6bd87
1a50d6907e937718 1f5b554d5e4c336d
96201a6b73e2aae 874d4df0b72b2eb
146aad4735f4d549 a6d632d887d8f72
411086506de7f04 5d395ef848e2b60
12e6f1796eb438c7 32975359bb9455d
1be3e27f6d6498f 1ded44046760713c
164ee44bfd2933f7 17ed11b3f50368ae
f1e52283903bc01 16307107f9f6237e
a34d5b2e8dddf69 14469187b8281165
11dd118d53ec178 81068f33e792dc7
5a4e1b6bdcbe48b 1fffea48731adaed
fe11b68decb66d 1335be7f45dede37
f6538400a6be52d 1ce752aa8dec8b00
19be9e46cc68089a 181a4f29b45807fb
3549b300636aded eec60fd5a25eaec
678058cb66b4c3b b8dd725da2673d
c8adf0294440e37 15f49968ca402fd2
9f7d4d955b5c91a 190cf80d287cd426
2cfef75019efbf1 fd58f507ce67f87
1a3ca40c33b8ec08 11fdae8bf2221bd
afaa40f2e29f5a1 e2b36a2d3640aab
5fa5effa2a33dc0 1688b8ebd5a3c07b
153884013ef9ab01 9859befb46e30fd
2e9e8c66c0b1cdb 1b68713527eb6d87
102c5e687f1654b7 1441a1b06e94a3e8
2a4c69cb5e73722 141117a8fb84af01
1b51331b1e6a7a84 e0c919d149a6d06
1718f68e468ca9d8 151b0107a88a16bc
18db04d9bb4f5f06 e16601ee2a5cd11
197c54c9a9814c24 f35d0c9ccdbcf22
17dffc3885ae0c63 1b30260262d1173d
90da2a6419adf8 7f9f92feec5d53e
1d86c3771a79f9fa ea042601936dd3c
1191a7952a6dec5b 1ef890e3df0aaec7
16ee2a8fc7ae711c 1a22bfa27f636b9c
1bc7830a459f92de f8406dc84acf8d0
5089f843a8aab25 16a669eff9e51229
1a099166f219b136 11107b2f98ed1fde
1e8fdaac5f66851a 66e28004aa32991
2c7d9bc81877b78 b011210fd9bd322
95655358e63cb77 12da5109ad5bcb99
d8c8031a465ef96 c0676896e7d7fec
683513e8a1a91a8 ba08395e98b06d9
251287ba2277eb9 1ca31c3f4cae5602
5231510ee4ed65c 102bd6b2396885e5
4f358af2f12752 b4381e432aebe6a
12ba15f91348d4b1 1b922341fcbffd6b
19ea79d2e9cfd87d fb7fd2a30d3203b
77208ad20f41efd 6ada0822df2d593
123eed1780641958 1a95cceb7382890c
1618aa1c4dbf5a55 1af48942062f3375
9a5a9aa82eaf42c a4da60a14833de
1236e317ddeb002 1df666f2b8d406b4
8c8acebd12a0358 197909f43a1dbb77
a2f302acd16d13f 72ea4bf8463e598
ead4d248008e524 19f1885f450250ab
3cf840a0e662ea6 1dc82b5b6a767c9f
1019261a82493f63 1e531149de4b7045
15db5bd1fdd99618 18355669ed2f819b
541fbe1ba7fb8af 10779a3f51ad5bcc
1176e501e4f2d6c5 990882e6aea6581
22def30ef76ce88 1e5923f98bd99a02
20ab17fc297dee1 1353cc6dce207665
187f349b7f4a26d8 f2e220c5fb1d037
17ca659aa5f1bfb5 c7df1c0b4103091
1604ee9b044e03cc 637c4cd516acada
1cd479469d49e74a 1d007591d909d2ef
a2f6c9029b970e9 15fb191fb93c1f25
1583ba1501559dda 178ed26be3ba5c07
13bab9a295b476fb c214f99cfb08e49
1aa71e9ac4d21bd2 1d86c78329e5850
e186d071d14bb03 167c546376fa36ad
1e27cb0320c593f8 86018a37b0f99ae
b0945fcdbe3cbb fb90fa2ac0e02e1
1af4c4ff5e7e6e00 1cfed3a05ba2ce16
1684e50f3df08d4a 1154d2cd07acab4d
1f821182722e2199 11ba188977ee348b
1f625c455f37ebb7 1fe82bdb5a97da22
1549a87882ac1ccd 103d4111459f4e4c
19025bb7027c747d f3749ec6d14c194
91649be2f6f6a1 30e0b38a262feca
8cb3c6cc1658a7b 8c1fa88be93d8d9
1bdf4fba4781a0ea 164e30fbfae36ee0
